Fakturanr.;Fakturadato;Forfallsdato;Kundenummer;Avdelingsnummer;Avdelingsnavn;Prosjektnummer;Prosjektleder Nummer;Beløp ekskl. mva;Valuta;Beløp inkl. mva;Betalt;Utestående;Purring;Purring Status;Purring Sist sendt;Purring Forfallsdato
8013.0;0001-11-30;0001-12-30;10524;;Avdeling;0000.36;;10000.0;NOK;12500.0;12500.0;0.0;;;;
8014.0;0001-11-30;0001-12-30;10524;;Avdeling;nan;;4000.0;NOK;5000.0;5000.0;0.0;;;;
8015.0;0001-11-30;0001-12-30;10524;;Avdeling;nan;;13000.0;NOK;16250.0;16250.0;0.0;;;;
8016.0;0001-11-30;0001-12-30;10767;;Avdeling;0000.35;;1000.0;NOK;1250.0;1250.0;0.0;;;;
8017.0;0001-11-30;0001-12-30;10483;;Avdeling;nan;;223510.0;NOK;279387.5;279387.5;0.0;;;;
8018.0;0001-11-30;0001-12-30;10854;;Avdeling;0001.87;;69988.0;NOK;87485.0;87485.0;0.0;0.0;Betalingspåminnelse;0002-01-08;0002-01-08
8019.0;0001-11-30;0001-12-30;10837;;Avdeling;0001.85;;173130.0;NOK;216412.5;216412.5;0.0;;;;
8020.0;0001-11-30;0001-12-30;10800;;Avdeling;0001.72;;258110.0;NOK;322637.5;322637.5;0.0;;;;
8021.0;0001-11-30;0001-12-30;10000;;Avdeling;0001.71;;10350.0;NOK;12937.5;12937.5;0.0;;;;
8022.0;0001-11-30;0001-12-30;10852;;Avdeling;0001.61;;7840.0;NOK;9800.0;0.0;9800.0;2.0;Inkassovarsel;0002-04-30;0002-05-14
8023.0;0001-11-30;0001-12-30;10819;;Avdeling;0001.45;;35320.0;NOK;44150.0;44150.0;0.0;0.0;Betalingspåminnelse;0002-01-08;0002-01-08
8024.0;0001-11-30;0001-12-30;10285;;Avdeling;0000.93;;33320.0;NOK;41650.0;41650.0;0.0;;;;
8025.0;0001-11-30;0001-12-30;10772;;Avdeling;0000.75;;51500.0;NOK;64375.0;64375.0;0.0;0.0;Betalingspåminnelse;0002-01-08;0002-01-08
8026.0;0001-11-30;0001-12-30;10720;;Avdeling;0000.43;;2940.0;NOK;3675.0;3675.0;0.0;;;;
8027.0;0001-11-30;0001-12-30;10483;;Avdeling;0000.25;;31930.0;NOK;39912.5;39912.5;0.0;;;;
8028.0;0001-11-30;0001-12-30;10515;;Avdeling;-001.77;;40800.0;NOK;51000.0;51000.0;0.0;;;;
8029.0;0001-11-30;0001-12-30;10663;;Avdeling;-001.72;;11880.0;NOK;14850.0;14850.0;0.0;;;;
8030.0;0001-11-30;0001-12-30;10795;;Avdeling;-001.45;;5760.0;NOK;7200.0;7200.0;0.0;;;;
8031.0;0001-11-30;0001-12-30;10572;;Avdeling;nan;;27140.0;NOK;33925.0;33925.0;0.0;;;;
8032.0;0001-11-30;0001-12-30;10589;;Avdeling;nan;;12740.0;NOK;15925.0;15925.0;0.0;;;;
8033.0;0001-11-30;0001-12-30;10853;;;nan;;2950.0;NOK;3687.5;3687.5;0.0;;;;
8034.0;0001-11-30;0001-12-30;10732;;Avdeling;nan;;5028.0;NOK;6285.0;6285.0;0.0;;;;
8035.0;0001-11-30;0001-12-30;10171;;Avdeling;nan;;7350.0;NOK;9187.5;0.0;9187.5;;;;
8036.0;0001-11-30;0001-12-30;10834;;Avdeling;0001.63;;346850.0;NOK;433562.5;433562.5;0.0;;;;
8037.0;0001-11-30;0001-12-30;10835;;Avdeling;0001.57;;234250.0;NOK;292812.5;292812.5;0.0;;;;
8038.0;0001-11-30;0001-12-30;10827;;Avdeling;0001.56;;19750.0;NOK;24687.5;0.0;24687.5;;;;
8039.0;0001-11-30;0001-12-30;10804;;Avdeling;0001.26;;70000.0;NOK;87500.0;87500.0;0.0;;;;
8040.0;0001-11-30;0001-12-30;10835;;Avdeling;nan;;12900.0;NOK;16125.0;16125.0;0.0;0.0;Betalingspåminnelse;0002-01-08;0002-01-08
8041.0;0001-11-30;0001-12-30;10510;;Avdeling;0000.92;;12440.0;NOK;15550.0;15550.0;0.0;;;;
8042.0;0001-11-30;0001-12-30;10750;;Avdeling;0000.59;;161300.0;NOK;201625.0;201625.0;0.0;;;;
8043.0;0001-11-30;0001-12-30;10719;;Avdeling;0000.42;;103500.0;NOK;129375.0;129375.0;0.0;;;;
8044.0;0001-11-30;0001-12-30;10645;;Avdeling;-001.57;;42160.0;NOK;52700.0;52700.0;0.0;;;;
8045.0;0001-11-30;0001-12-30;10007;;Avdeling;-001.38;;7600.0;NOK;9500.0;9500.0;0.0;2.0;Inkassovarsel;0002-04-30;0002-05-14
8046.0;0001-11-30;0001-12-30;10001;;Avdeling;nan;;32340.0;NOK;40425.0;40425.0;0.0;;;;
8047.0;0001-11-30;0001-12-30;10372;;Avdeling;nan;;43271.6;NOK;54089.5;54089.5;0.0;;;;
8048.0;0001-11-30;0001-12-30;10372;;Avdeling;nan;;5940.0;NOK;7425.0;7425.0;0.0;;;;
8049.0;0001-11-30;0002-01-14;10727;;Avdeling;nan;;22750.0;NOK;28437.5;28437.5;0.0;;;;
8050.0;0001-11-30;0001-12-30;10727;;Avdeling;nan;;2700.0;NOK;3375.0;3375.0;0.0;;;;
8051.0;0001-11-30;0001-12-30;10032;;Avdeling;nan;;33770.0;NOK;42212.5;42212.5;0.0;0.0;Betalingspåminnelse;0002-01-08;0002-01-08
8052.0;0001-11-30;0001-12-30;10010;;Avdeling;nan;;151340.0;NOK;189175.0;189175.0;0.0;;;;
8053.0;0001-11-30;0001-12-30;10009;;Avdeling;0001.77;;194230.0;NOK;242787.5;242787.5;0.0;;;;
8054.0;0001-11-30;0001-12-30;10009;;Avdeling;0001.50;;36000.0;NOK;45000.0;45000.0;0.0;;;;
8055.0;0001-11-30;0001-12-30;10849;;Avdeling;0001.43;;74480.0;NOK;93100.0;0.0;93100.0;;;;
8056.0;0001-11-30;0001-12-30;10811;;Avdeling;0001.33;;163000.0;NOK;203750.0;203750.0;0.0;;;;
8057.0;0001-11-30;0001-12-30;10813;;Avdeling;0001.32;;53640.0;NOK;67050.0;67050.0;0.0;;;;
8058.0;0001-11-30;0001-12-30;10812;;Avdeling;0001.29;;86000.0;NOK;107500.0;107500.0;0.0;;;;
8059.0;0001-11-30;0001-12-30;10777;;Avdeling;0000.91;;8000.0;NOK;10000.0;10000.0;0.0;;;;
8060.0;0001-11-30;0001-12-30;10826;;Avdeling;0000.85;;87270.0;NOK;109087.5;109087.5;0.0;;;;
8061.0;0001-11-30;0001-12-30;10002;;Avdeling;0000.81;;56820.0;NOK;71025.0;71025.0;0.0;;;;
8062.0;0001-11-30;0001-12-30;10778;;Avdeling;0000.80;;950.0;NOK;1187.5;1187.5;0.0;;;;
8063.0;0001-11-30;0001-12-30;10003;;Avdeling;0000.70;;49000.0;NOK;61250.0;61250.0;0.0;;;;
8064.0;0001-11-30;0001-12-30;10728;;Avdeling;0000.39;;10000.0;NOK;12500.0;12500.0;0.0;2.0;Inkassovarsel;0002-04-30;0002-05-14
8065.0;0001-11-30;0001-12-30;10702;;Avdeling;0000.09;;13440.0;NOK;16800.0;16800.0;0.0;;;;
8066.0;0001-11-30;0001-12-30;10681;;Avdeling;-001.80;;2880.0;NOK;3600.0;3600.0;0.0;;;;
8067.0;0001-11-30;0001-12-30;10351;;Avdeling;nan;;81200.0;NOK;101500.0;101500.0;0.0;;;;
8068.0;0001-11-30;0001-12-30;10699;;Avdeling;-001.75;;116250.0;NOK;145312.5;145312.5;0.0;;;;
8069.0;0001-11-30;0001-12-30;10614;;Avdeling;-001.22;;22401.0;NOK;28001.26;28001.26;0.0;;;;
8070.0;0001-11-30;0001-12-30;10657;;Avdeling;nan;;41820.0;NOK;52275.0;52275.0;0.0;;;;
8071.0;0001-11-30;0001-12-30;10009;;Avdeling;-002.85;;27120.0;NOK;33900.0;33900.0;0.0;;;;
8072.0;0001-11-30;0001-12-30;10527;;Avdeling;-002.20;;10180.0;NOK;12725.0;12725.0;0.0;;;;
8073.0;0001-11-30;0001-12-30;10349;;Avdeling;-005.25;;17850.0;NOK;22312.5;0.0;22312.5;;;;
8074.0;0001-11-30;0001-12-30;10372;;Avdeling;nan;;7040.0;NOK;8800.0;0.0;8800.0;0.0;Betalingspåminnelse;0002-01-08;0002-01-08
8075.0;0001-11-30;0001-12-30;10437;;Avdeling;nan;;5160.0;NOK;6450.0;6450.0;0.0;;;;
8076.0;0001-11-30;0002-01-14;10257;;Avdeling;nan;;46060.0;NOK;57575.0;57575.0;0.0;0.0;Betalingspåminnelse;0002-04-30;0002-04-30
8077.0;0001-11-30;0002-01-14;10257;;Avdeling;nan;;88200.0;NOK;110250.0;110250.0;0.0;;;;
8078.0;0001-11-30;0001-12-30;10483;;Avdeling;nan;;29400.0;NOK;36750.0;36750.0;0.0;;;;
8079.0;0001-11-30;0001-12-30;10582;;Avdeling;nan;;2760.0;NOK;3450.0;3450.0;0.0;;;;
8080.0;0001-11-30;0001-12-30;10617;;Avdeling;nan;;76450.0;NOK;95562.5;95562.5;0.0;;;;
8081.0;0001-11-30;0001-12-30;10001;;Avdeling;nan;;36720.0;NOK;45900.0;45900.0;0.0;0.0;Betalingspåminnelse;0002-01-08;0002-01-08
8082.0;0001-11-30;0001-12-30;10833;;Avdeling;nan;;20160.0;NOK;25200.0;25200.0;0.0;;;;
8083.0;0001-11-30;0001-12-30;10361;;Avdeling;nan;;341992.84;NOK;427491.06;0.0;427491.06;;;;
8084.0;0001-11-30;0001-11-30;10739;;Avdeling;0001.73;;-5550.0;NOK;-6937.5;0.0;-6937.5;;;;
8085.0;0001-11-30;0001-12-30;10739;;Avdeling;0001.73;;38850.0;NOK;48562.5;48562.5;0.0;;;;
8086.0;0001-11-30;0001-11-30;10361;;Avdeling;nan;;-341992.84;NOK;-427491.06;0.0;-427491.06;;;;
8087.0;0001-11-30;0001-11-30;10171;;Avdeling;nan;;-7350.0;NOK;-9187.5;0.0;-9187.5;;;;
8088.0;0001-11-30;0001-12-30;10002;;Avdeling;0000.81;;34440.0;NOK;43050.0;43050.0;0.0;;;;
8089.0;0001-11-30;0001-12-30;10361;;Avdeling;nan;;385392.84;NOK;481741.06;481741.06;0.0;;;;
8090.0;0001-11-30;0001-12-30;10361;;Avdeling;nan;;185100.0;NOK;231375.0;231375.0;0.0;;;;
8091.0;0001-11-30;0001-11-30;10349;;Avdeling;-005.25;;-17850.0;NOK;-22312.5;0.0;-22312.5;;;;
8092.0;0001-11-30;0002-01-14;10171;;Avdeling;nan;;7350.0;NOK;9187.5;9187.5;0.0;;;;
8093.0;0001-12-17;0002-01-16;10009;;Avdeling;0001.77;;140700.8;NOK;175876.0;175876.0;0.0;;;;
8094.0;0001-11-30;0001-11-30;10849;;Avdeling;0001.43;;-193830.0;NOK;-242287.5;0.0;-242287.5;;;;
8095.0;0001-11-30;0001-11-30;10849;;Avdeling;0001.43;;-11620.0;NOK;-14525.0;0.0;-14525.0;;;;
8096.0;0001-11-30;0001-11-30;10849;;Avdeling;0001.43;;-74480.0;NOK;-93100.0;0.0;-93100.0;;;;
8097.0;0001-11-30;0001-12-30;10849;;;0001.43;;279930.0;NOK;349912.5;349912.5;0.0;;;;
8098.0;0001-12-31;0001-12-31;10731;;Avdeling;0001.51;;-105550.0;NOK;-131937.5;0.0;-131937.5;;;;
8099.0;0001-12-31;0002-01-30;10562;;Avdeling;0001.92;;9200.0;NOK;11500.0;11500.0;0.0;;;;
8100.0;0001-12-31;0002-01-30;10009;;Avdeling;0001.77;;18900.0;NOK;23625.0;23625.0;0.0;;;;
8101.0;0001-12-31;0002-01-30;10847;;Avdeling;0001.59;;74000.0;NOK;92500.0;92500.0;0.0;;;;
8102.0;0001-12-31;0002-01-30;10361;;Avdeling;nan;;411151.0;NOK;513938.76;513938.76;0.0;;;;
8103.0;0001-12-31;0002-01-30;10361;;Avdeling;nan;;46920.0;NOK;58650.0;58650.0;0.0;;;;
8104.0;0001-12-31;0002-01-30;10732;;Avdeling;0001.88;;55000.0;NOK;68750.0;0.0;68750.0;;;;
8105.0;0001-12-31;0002-01-30;10854;;Avdeling;0001.87;;154520.0;NOK;193150.0;193150.0;0.0;;;;
8106.0;0001-12-31;0002-01-30;10837;;Avdeling;0001.85;;117313.6;NOK;146642.0;146642.0;0.0;;;;
8107.0;0001-12-31;0002-01-30;10800;;Avdeling;0001.72;;74850.0;NOK;93562.5;93562.5;0.0;;;;
8108.0;0001-12-31;0002-01-30;10819;;Avdeling;0001.45;;58530.0;NOK;73162.5;73162.5;0.0;;;;
8109.0;0001-12-31;0002-01-30;10803;;Avdeling;0001.23;;2940.0;NOK;3675.0;3900.46;-225.46;2.0;Inkassovarsel;0002-08-11;0002-08-25
8110.0;0001-12-31;0002-01-30;10800;;Avdeling;0001.22;;22700.0;NOK;28375.0;28375.0;0.0;;;;
8111.0;0001-12-31;0002-01-30;10810;;Avdeling;0001.06;;22580.0;NOK;28225.0;28225.0;0.0;2.0;Inkassovarsel;0002-09-30;0002-10-14
8112.0;0001-12-31;0002-01-30;10772;;Avdeling;0000.75;;42900.0;NOK;53625.0;53625.0;0.0;;;;
8113.0;0001-12-31;0002-01-30;10483;;Avdeling;0000.25;;49940.0;NOK;62425.0;62425.0;0.0;;;;
8114.0;0001-12-31;0002-01-30;10483;;Avdeling;nan;;3680.0;NOK;4600.0;4600.0;0.0;;;;
8115.0;0001-12-31;0002-01-30;10795;;Avdeling;-001.45;;5760.0;NOK;7200.0;7200.0;0.0;;;;
8116.0;0001-12-31;0002-01-30;10572;;Avdeling;nan;;24200.0;NOK;30250.0;30250.0;0.0;;;;
8117.0;0001-12-31;0002-01-30;10845;;Avdeling;nan;;3450.0;NOK;4312.5;4312.5;0.0;;;;
8118.0;0001-12-31;0002-01-30;10773;;Avdeling;0001.65;;7140.0;NOK;8925.0;8925.0;0.0;;;;
8119.0;0001-12-31;0002-01-30;10740;;Avdeling;0000.54;;8340.0;NOK;10425.0;10425.0;0.0;;;;
8120.0;0001-12-31;0002-01-30;10483;;Avdeling;nan;;59680.0;NOK;74600.0;74600.0;0.0;;;;
8121.0;0001-12-31;0002-02-14;10171;;Avdeling;0000.48;;102900.0;NOK;128625.0;128625.0;0.0;;;;
8122.0;0001-12-31;0002-01-30;10767;;Avdeling;0000.35;;30000.0;NOK;37500.0;37500.0;0.0;;;;
8123.0;0001-12-31;0002-01-30;10828;;Avdeling;0001.52;;4080.0;NOK;5100.0;5100.0;0.0;;;;
8124.0;0001-12-31;0002-01-30;10009;;Avdeling;0001.50;;10000.0;NOK;12500.0;12500.0;0.0;;;;
8125.0;0001-12-31;0002-01-30;10849;;;0001.43;;1960.0;NOK;2450.0;2450.0;0.0;;;;
8126.0;0001-12-31;0002-01-30;10813;;Avdeling;0001.32;;19750.0;NOK;24687.5;24687.5;0.0;;;;
8127.0;0001-12-31;0002-01-30;10808;;Avdeling;0001.31;;26000.0;NOK;32500.0;32500.0;0.0;;;;
8128.0;0001-12-31;0002-01-30;10812;;Avdeling;0001.29;;39000.0;NOK;48750.0;48750.0;0.0;;;;
8129.0;0001-12-31;0002-01-30;10777;;Avdeling;0000.91;;25000.0;NOK;31250.0;31250.0;0.0;;;;
8130.0;0001-12-31;0002-01-30;10826;;Avdeling;0000.85;;31570.0;NOK;39462.5;39462.5;0.0;;;;
8131.0;0001-12-31;0002-01-30;10003;;Avdeling;0000.70;;98000.0;NOK;122500.0;122500.0;0.0;;;;
8132.0;0001-12-31;0002-01-30;10722;;Avdeling;0000.47;;4000.0;NOK;5000.0;5000.0;0.0;;;;
8133.0;0001-12-31;0002-01-30;10728;;Avdeling;0000.39;;150000.0;NOK;187500.0;187500.0;0.0;;;;
8134.0;0001-12-31;0002-01-30;10699;;Avdeling;-001.75;;25700.0;NOK;32125.0;32125.0;0.0;;;;
